tile_id,typology,has_park,has_school,has_museum,has_water
chicago_tile_2046,grass,True,True,True,True
chicago_tile_2047,residential,True,True,True,True
chicago_tile_2048,retail,True,True,False,False
chicago_tile_2049,residential,True,True,False,True
chicago_tile_2050,residential,False,True,False,True
chicago_tile_2051,residential,False,True,False,False
chicago_tile_2052,residential,False,True,False,False
chicago_tile_2053,residential,False,True,False,False
chicago_tile_2054,residential,True,True,False,False
chicago_tile_2055,residential,False,True,False,False
chicago_tile_2056,retail,False,True,False,False
chicago_tile_2057,residential,True,True,False,False
chicago_tile_2058,residential,True,True,True,False
chicago_tile_2059,residential,True,True,True,False
chicago_tile_2060,residential,True,True,False,True
chicago_tile_2061,residential,False,True,False,False
chicago_tile_2062,residential,False,True,False,False
chicago_tile_2063,residential,False,True,False,True
chicago_tile_2064,grass,True,True,True,True
chicago_tile_2065,residential,True,True,True,True
chicago_tile_2066,residential,False,True,False,True
chicago_tile_2067,industrial,True,True,False,True
chicago_tile_2068,railway,True,True,False,False
chicago_tile_2069,retail,True,True,False,True
chicago_tile_2070,retail,True,True,False,False
chicago_tile_2071,residential,False,True,False,True
chicago_tile_2072,railway,False,True,False,True
chicago_tile_2073,grass,False,True,False,True
chicago_tile_2074,retail,True,True,False,False
chicago_tile_2075,grass,True,True,False,False
chicago_tile_2076,residential,True,True,True,False
chicago_tile_2077,residential,True,True,False,False
chicago_tile_2078,railway,False,True,True,False
chicago_tile_2079,brownfield,True,True,True,False
chicago_tile_2080,residential,True,True,True,False
chicago_tile_2081,residential,True,True,True,False
chicago_tile_2082,construction,True,True,False,False
chicago_tile_2083,residential,True,True,True,False
chicago_tile_2084,residential,True,True,True,False
chicago_tile_2085,brownfield,True,True,True,False
chicago_tile_2086,grass,True,True,False,False
chicago_tile_2087,retail,True,True,False,True
chicago_tile_2088,grass,True,True,False,True
chicago_tile_2089,industrial,False,True,False,False
chicago_tile_2090,residential,True,True,False,False
chicago_tile_2091,residential,True,True,False,False
chicago_tile_2092,residential,True,True,False,True
chicago_tile_2093,residential,True,True,False,False
chicago_tile_2094,residential,True,True,False,True
chicago_tile_2095,residential,True,True,False,False
chicago_tile_2096,meadow,True,True,False,True
chicago_tile_2097,residential,True,True,False,True
chicago_tile_2098,cemetery,True,True,False,True
chicago_tile_2099,cemetery,True,True,False,True
chicago_tile_2100,cemetery,True,True,False,True
chicago_tile_2101,cemetery,True,True,True,True
chicago_tile_2102,grass,True,True,False,True
chicago_tile_2103,grass,True,True,False,True
chicago_tile_2104,residential,True,True,False,False
chicago_tile_2105,residential,False,True,False,False
chicago_tile_2106,industrial,False,True,False,True
chicago_tile_2107,residential,True,True,True,True
chicago_tile_2108,grass,True,True,True,True
chicago_tile_2109,residential,True,True,True,False
chicago_tile_2110,residential,False,True,False,False
chicago_tile_2111,residential,True,True,False,False
chicago_tile_2112,residential,False,True,False,False
chicago_tile_2113,retail,False,True,False,False
chicago_tile_2114,retail,True,True,False,False
chicago_tile_2115,residential,True,True,False,False
chicago_tile_2116,retail,True,True,False,False
chicago_tile_2117,retail,True,True,False,False
chicago_tile_2118,retail,True,True,True,False
chicago_tile_2119,retail,False,True,False,False
chicago_tile_2120,retail,True,True,False,False
chicago_tile_2121,residential,False,True,False,False
chicago_tile_2122,residential,False,False,False,False
chicago_tile_2123,residential,False,True,False,False
chicago_tile_2124,residential,True,True,False,False
chicago_tile_2125,residential,True,True,True,False
chicago_tile_2126,forest,True,True,True,False
chicago_tile_2127,meadow,True,True,True,False
chicago_tile_2128,residential,True,True,True,True
chicago_tile_2129,residential,True,True,False,True
chicago_tile_2130,industrial,False,True,False,True
chicago_tile_2131,residential,False,True,False,True
chicago_tile_2132,residential,False,False,False,True
chicago_tile_2133,residential,False,True,False,True
chicago_tile_2134,residential,False,True,False,True
chicago_tile_2135,brownfield,True,True,False,True
chicago_tile_2136,brownfield,True,True,False,True
chicago_tile_2137,industrial,True,False,False,True
chicago_tile_2138,residential,False,False,False,False
chicago_tile_2139,residential,True,True,False,False
chicago_tile_2140,residential,False,True,False,True
chicago_tile_2141,residential,True,True,False,True
chicago_tile_2142,retail,True,True,False,True
chicago_tile_2143,industrial,False,True,False,False
chicago_tile_2144,railway,False,True,False,True
chicago_tile_2145,residential,True,True,False,True
chicago_tile_2146,residential,True,True,False,True
chicago_tile_2147,residential,True,True,False,True
chicago_tile_2148,grass,False,True,False,True
chicago_tile_2149,industrial,True,True,False,True
chicago_tile_2150,retail,True,True,False,False
chicago_tile_2151,retail,True,True,False,False
chicago_tile_2152,residential,True,True,False,True
chicago_tile_2153,railway,False,True,False,True
chicago_tile_2154,grass,True,True,False,True
chicago_tile_2155,grass,True,True,False,True
chicago_tile_2156,grass,True,True,True,True
chicago_tile_2157,grass,True,True,False,True
chicago_tile_2158,residential,True,True,False,False
chicago_tile_2159,brownfield,True,True,False,False
chicago_tile_2160,brownfield,True,True,False,False
chicago_tile_2161,residential,True,True,False,False
chicago_tile_2162,residential,True,True,False,True
chicago_tile_2163,residential,True,True,True,True
chicago_tile_2164,residential,True,True,True,False
chicago_tile_2165,residential,True,True,True,False
chicago_tile_2166,grass,False,True,False,False
chicago_tile_2167,retail,True,True,False,True
chicago_tile_2168,retail,True,True,True,True
chicago_tile_2169,residential,True,True,True,True
chicago_tile_2170,residential,True,True,False,False
chicago_tile_2171,grass,True,True,False,True
chicago_tile_2172,residential,True,True,False,False
chicago_tile_2173,residential,True,True,False,True
chicago_tile_2174,grass,True,True,False,True
chicago_tile_2175,retail,True,True,False,False
chicago_tile_2176,retail,True,True,False,False
chicago_tile_2177,residential,True,True,False,False
chicago_tile_2178,residential,True,True,False,False
chicago_tile_2179,cemetery,True,True,False,False
chicago_tile_2180,cemetery,False,True,True,True
chicago_tile_2181,retail,False,True,False,False
chicago_tile_2182,residential,True,True,False,False
chicago_tile_2183,grass,False,True,False,True
chicago_tile_2184,residential,True,True,False,False
chicago_tile_2185,residential,True,True,False,False
chicago_tile_2186,residential,True,True,False,False
chicago_tile_2187,residential,True,False,False,True
chicago_tile_2188,grass,True,True,False,True
chicago_tile_2189,grass,False,True,False,True
chicago_tile_2190,residential,False,True,False,False
chicago_tile_2191,residential,True,True,False,False
chicago_tile_2192,industrial,True,False,False,True
chicago_tile_2193,residential,False,True,False,True
chicago_tile_2194,industrial,False,True,False,True
chicago_tile_2195,residential,True,True,False,True
chicago_tile_2196,residential,True,True,False,False
chicago_tile_2197,residential,True,True,False,False
chicago_tile_2198,residential,True,True,False,False
chicago_tile_2199,residential,False,True,True,False
chicago_tile_2200,residential,True,True,False,False
chicago_tile_2201,residential,False,True,False,False
chicago_tile_2202,residential,True,True,False,True
chicago_tile_2203,residential,False,False,False,False
chicago_tile_2204,residential,False,True,False,False
chicago_tile_2205,residential,True,True,False,False
chicago_tile_2206,residential,True,True,False,False
chicago_tile_2207,residential,True,True,False,False
chicago_tile_2208,residential,True,True,False,False
chicago_tile_2209,residential,True,True,False,False
chicago_tile_2210,residential,False,True,False,False
chicago_tile_2211,residential,False,True,False,False
chicago_tile_2212,industrial,False,True,False,False
chicago_tile_2213,residential,False,True,False,False
chicago_tile_2214,brownfield,True,True,False,False
chicago_tile_2215,brownfield,True,True,False,False
chicago_tile_2216,brownfield,True,True,False,False
chicago_tile_2217,residential,True,True,False,False
chicago_tile_2218,residential,True,True,False,True
chicago_tile_2219,residential,False,True,False,False
chicago_tile_2220,residential,False,True,False,False
chicago_tile_2221,residential,True,True,True,False
chicago_tile_2222,residential,False,True,False,False
chicago_tile_2223,residential,True,True,False,False
chicago_tile_2224,residential,False,False,False,False
chicago_tile_2225,railway,False,True,False,False
chicago_tile_2226,residential,True,True,False,False
chicago_tile_2227,residential,True,True,True,False
chicago_tile_2228,residential,False,True,False,True
chicago_tile_2229,grass,True,True,False,False
chicago_tile_2230,grass,True,True,False,True
chicago_tile_2231,industrial,False,True,False,False
chicago_tile_2232,residential,True,True,False,False
chicago_tile_2233,residential,True,True,True,True
chicago_tile_2234,residential,False,True,False,False
chicago_tile_2235,grass,True,True,False,True
chicago_tile_2236,grass,True,True,True,True
chicago_tile_2237,grass,True,True,True,True
chicago_tile_2238,grass,True,True,True,True
chicago_tile_2239,grass,True,True,True,True
chicago_tile_2240,industrial,True,True,True,False
chicago_tile_2241,brownfield,True,True,False,False
chicago_tile_2242,residential,True,True,True,False
chicago_tile_2243,grass,True,True,True,False
chicago_tile_2244,residential,True,True,False,False
chicago_tile_2245,residential,True,True,False,False
chicago_tile_2246,grass,True,True,False,False
chicago_tile_2247,retail,True,True,False,True
chicago_tile_2248,brownfield,True,True,False,True
chicago_tile_2249,retail,True,True,False,False
chicago_tile_2250,residential,True,True,False,False
chicago_tile_2251,residential,True,True,True,False
chicago_tile_2252,retail,True,True,True,False
chicago_tile_2253,residential,True,True,False,False
chicago_tile_2254,railway,True,True,False,True
chicago_tile_2255,industrial,True,True,True,False
chicago_tile_2256,retail,True,True,False,False
chicago_tile_2257,retail,True,True,True,False
chicago_tile_2258,residential,True,True,True,False
chicago_tile_2259,residential,True,True,False,True
chicago_tile_2260,residential,True,True,True,True
chicago_tile_2261,grass,True,True,False,True
chicago_tile_2262,residential,True,True,True,True
chicago_tile_2263,grass,False,True,False,True
chicago_tile_2264,retail,True,True,True,True
chicago_tile_2265,retail,True,True,False,False
chicago_tile_2266,retail,True,True,False,False
chicago_tile_2267,residential,True,True,False,True
chicago_tile_2268,meadow,True,True,True,True
chicago_tile_2269,meadow,True,True,True,True
chicago_tile_2270,grass,True,False,False,True
chicago_tile_2271,residential,True,True,False,True
chicago_tile_2272,grass,True,True,False,False
chicago_tile_2273,grass,True,False,False,True
chicago_tile_2274,industrial,True,False,False,True
chicago_tile_2275,industrial,False,True,False,True
chicago_tile_2276,industrial,False,True,False,False
chicago_tile_2277,retail,True,True,False,False
chicago_tile_2278,residential,True,True,False,False
chicago_tile_2279,recreation_ground,True,True,False,False
chicago_tile_2280,residential,False,True,False,False
chicago_tile_2281,retail,False,True,False,False
chicago_tile_2282,retail,False,True,False,False
chicago_tile_2283,residential,True,True,True,False
chicago_tile_2284,residential,True,True,True,True
chicago_tile_2285,residential,True,True,False,True
chicago_tile_2286,grass,True,True,False,False
chicago_tile_2287,residential,True,True,False,False
chicago_tile_2288,grass,True,True,False,True
chicago_tile_2289,residential,True,True,False,False
chicago_tile_2290,residential,False,True,False,False
chicago_tile_2291,grass,False,True,False,True
chicago_tile_2292,residential,False,True,False,False
chicago_tile_2293,residential,True,True,False,False
chicago_tile_2294,residential,False,True,False,True
chicago_tile_2295,brownfield,False,True,False,True
chicago_tile_2296,brownfield,True,True,False,True
chicago_tile_2297,brownfield,False,True,True,False
chicago_tile_2298,brownfield,True,True,False,False
chicago_tile_2299,residential,True,True,False,False
chicago_tile_2300,residential,False,True,False,True
chicago_tile_2301,residential,False,True,False,True
chicago_tile_2302,residential,True,True,False,True
chicago_tile_2303,residential,True,True,False,True
chicago_tile_2304,residential,True,True,False,True
chicago_tile_2305,retail,True,True,False,True
chicago_tile_2306,industrial,False,True,False,False
chicago_tile_2307,residential,True,True,False,True
chicago_tile_2308,residential,True,True,False,True
chicago_tile_2309,retail,True,True,False,True
chicago_tile_2310,grass,True,True,False,True
chicago_tile_2311,grass,True,True,False,True
chicago_tile_2312,industrial,True,True,False,True
chicago_tile_2313,retail,True,True,True,True
chicago_tile_2314,retail,True,True,False,False
chicago_tile_2315,residential,True,True,False,False
chicago_tile_2316,grass,True,True,True,True
chicago_tile_2317,residential,True,True,False,True
chicago_tile_2318,grass,True,True,True,True
chicago_tile_2319,grass,True,True,True,True
chicago_tile_2320,grass,True,True,True,True
chicago_tile_2321,grass,True,True,False,True
chicago_tile_2322,residential,True,True,False,True
chicago_tile_2323,residential,True,True,True,True
chicago_tile_2324,retail,True,True,True,True
chicago_tile_2325,residential,True,True,False,True
chicago_tile_2326,grass,True,True,True,True
chicago_tile_2327,industrial,True,True,True,True
chicago_tile_2328,retail,True,True,False,True
chicago_tile_2329,retail,True,True,False,True
chicago_tile_2330,residential,True,True,False,True
chicago_tile_2331,residential,True,True,False,True
chicago_tile_2332,residential,False,True,True,True
chicago_tile_2333,retail,True,True,True,True
chicago_tile_2334,residential,True,True,False,True
chicago_tile_2335,residential,True,True,False,True
chicago_tile_2336,residential,True,True,False,False
chicago_tile_2337,retail,True,True,True,True
chicago_tile_2338,retail,True,True,False,False
chicago_tile_2339,residential,True,True,True,True
chicago_tile_2340,residential,True,True,True,True
chicago_tile_2341,residential,True,True,False,True
chicago_tile_2342,retail,True,True,False,False
chicago_tile_2343,residential,True,True,False,False
chicago_tile_2344,residential,False,True,False,True
chicago_tile_2345,retail,True,True,True,False
chicago_tile_2346,residential,True,True,False,False
chicago_tile_2347,retail,True,True,False,False
chicago_tile_2348,residential,True,True,True,False
chicago_tile_2349,meadow,True,False,False,True
chicago_tile_2350,grass,True,True,False,True
chicago_tile_2351,grass,True,False,False,True
chicago_tile_2352,grass,True,True,True,True
chicago_tile_2353,grass,False,True,True,False
chicago_tile_2354,residential,True,True,False,True
chicago_tile_2355,industrial,False,False,False,True
chicago_tile_2356,retail,False,True,False,False
chicago_tile_2357,retail,False,True,False,False
chicago_tile_2358,residential,True,True,False,False
chicago_tile_2359,residential,True,True,False,False
chicago_tile_2360,grass,True,True,False,True
chicago_tile_2361,grass,False,False,False,True
chicago_tile_2362,residential,True,True,False,False
chicago_tile_2363,retail,True,True,False,False
chicago_tile_2364,residential,False,True,False,False
chicago_tile_2365,residential,True,True,False,False
chicago_tile_2366,grass,False,True,False,True
chicago_tile_2367,retail,False,True,False,False
chicago_tile_2368,residential,False,True,True,False
chicago_tile_2369,grass,False,True,False,True
chicago_tile_2370,grass,True,True,False,False
chicago_tile_2371,residential,False,True,False,False
chicago_tile_2372,grass,False,True,False,False
chicago_tile_2373,brownfield,False,True,False,False
chicago_tile_2374,industrial,False,True,False,False
chicago_tile_2375,residential,False,True,False,False
chicago_tile_2376,brownfield,False,True,False,False
chicago_tile_2377,brownfield,True,True,False,False
chicago_tile_2378,brownfield,True,True,False,False
chicago_tile_2379,brownfield,True,True,False,False
chicago_tile_2380,brownfield,False,True,False,False
chicago_tile_2381,grass,True,False,False,False
chicago_tile_2382,residential,True,True,False,True
chicago_tile_2383,residential,True,True,False,True
chicago_tile_2384,residential,True,True,False,False
chicago_tile_2385,retail,False,True,False,True
chicago_tile_2386,industrial,False,True,False,False
chicago_tile_2387,industrial,False,True,False,False
chicago_tile_2388,industrial,False,True,False,True
chicago_tile_2389,industrial,False,True,False,True
chicago_tile_2390,grass,True,True,False,True
chicago_tile_2391,residential,True,False,False,True
chicago_tile_2392,grass,True,True,False,True
chicago_tile_2393,industrial,True,True,False,True
chicago_tile_2394,grass,True,True,True,True
chicago_tile_2395,residential,True,True,True,True
chicago_tile_2396,residential,True,True,False,False
chicago_tile_2397,residential,True,True,False,True
chicago_tile_2398,residential,True,True,True,True
chicago_tile_2399,residential,True,True,True,True
chicago_tile_2400,grass,True,True,True,True
chicago_tile_2401,grass,True,True,False,True
chicago_tile_2402,retail,True,True,True,True
chicago_tile_2403,residential,True,True,False,True
chicago_tile_2404,residential,True,True,True,True
chicago_tile_2405,grass,True,True,False,True
chicago_tile_2406,grass,True,True,False,True
chicago_tile_2407,brownfield,True,True,False,True
chicago_tile_2408,brownfield,True,True,False,True
chicago_tile_2409,brownfield,True,True,False,True
chicago_tile_2410,residential,True,True,False,False
chicago_tile_2411,residential,True,True,False,False
chicago_tile_2412,residential,True,True,False,False
chicago_tile_2413,residential,True,True,False,False
chicago_tile_2414,residential,True,True,False,False
chicago_tile_2415,residential,True,True,True,False
chicago_tile_2416,cemetery,True,True,False,False
chicago_tile_2417,cemetery,True,True,True,True
chicago_tile_2418,grass,True,True,True,True
chicago_tile_2419,grass,True,True,True,True
chicago_tile_2420,residential,True,True,True,True
chicago_tile_2421,retail,True,True,False,True
chicago_tile_2422,residential,True,True,False,True
chicago_tile_2423,retail,True,True,False,False
chicago_tile_2424,residential,True,True,False,False
chicago_tile_2425,grass,True,True,False,True
chicago_tile_2426,grass,True,True,True,True
chicago_tile_2427,grass,True,True,True,True
chicago_tile_2428,retail,True,True,False,True
chicago_tile_2429,residential,True,True,False,True
chicago_tile_2430,industrial,False,False,False,True
chicago_tile_2431,grass,True,True,False,True
chicago_tile_2432,grass,True,True,False,True
chicago_tile_2433,retail,False,True,False,True
chicago_tile_2434,retail,False,True,False,False
chicago_tile_2435,cemetery,True,True,False,False
chicago_tile_2436,residential,False,True,False,False
chicago_tile_2437,industrial,True,True,False,False
chicago_tile_2438,residential,True,True,False,False
chicago_tile_2439,residential,True,True,False,False
chicago_tile_2440,residential,True,True,False,False
chicago_tile_2441,residential,True,True,False,True
chicago_tile_2442,grass,False,True,False,True
chicago_tile_2443,grass,True,True,False,False
chicago_tile_2444,residential,False,True,False,False
chicago_tile_2445,grass,True,True,False,False
chicago_tile_2446,residential,True,True,False,True
chicago_tile_2447,grass,False,True,True,True
chicago_tile_2448,residential,True,True,False,False
chicago_tile_2449,residential,False,True,False,False
chicago_tile_2450,residential,False,True,False,False
chicago_tile_2451,residential,True,True,False,False
chicago_tile_2452,residential,False,True,False,False
chicago_tile_2453,grass,True,True,True,False
chicago_tile_2454,brownfield,True,True,True,False
chicago_tile_2455,residential,True,True,False,False
chicago_tile_2456,brownfield,True,True,False,False
chicago_tile_2457,brownfield,False,True,False,False
chicago_tile_2458,brownfield,True,True,False,False
chicago_tile_2459,brownfield,True,True,False,False
chicago_tile_2460,brownfield,True,True,False,False
chicago_tile_2461,brownfield,True,True,False,False
chicago_tile_2462,brownfield,True,True,True,False
chicago_tile_2463,grass,True,True,False,True
chicago_tile_2464,grass,True,True,False,True
chicago_tile_2465,residential,False,True,False,False
chicago_tile_2466,industrial,False,True,False,True
chicago_tile_2467,industrial,False,True,False,False
chicago_tile_2468,industrial,False,True,False,False
chicago_tile_2469,industrial,False,True,False,True
chicago_tile_2470,industrial,False,True,True,True
chicago_tile_2471,residential,True,True,True,True
chicago_tile_2472,residential,True,True,True,False
chicago_tile_2473,residential,True,True,False,True
chicago_tile_2474,industrial,True,True,False,True
chicago_tile_2475,industrial,True,True,False,True
chicago_tile_2476,residential,True,True,True,False
chicago_tile_2477,residential,True,True,False,False
chicago_tile_2478,grass,True,True,True,True
chicago_tile_2479,residential,True,True,False,True
chicago_tile_2480,grass,True,True,True,True
chicago_tile_2481,residential,True,True,True,False
chicago_tile_2482,residential,True,True,True,True
chicago_tile_2483,commercial,True,True,True,True
chicago_tile_2484,residential,True,True,True,True
chicago_tile_2485,residential,True,True,True,True
chicago_tile_2486,industrial,True,True,False,True
chicago_tile_2487,industrial,True,True,False,True
chicago_tile_2488,retail,True,True,True,True
chicago_tile_2489,retail,True,True,False,False
chicago_tile_2490,retail,True,True,True,True
chicago_tile_2491,residential,True,True,True,False
chicago_tile_2492,residential,True,True,True,True
chicago_tile_2493,residential,True,True,True,False
chicago_tile_2494,residential,True,True,True,False
chicago_tile_2495,residential,True,True,True,True
chicago_tile_2496,residential,True,True,True,True
chicago_tile_2497,residential,True,True,False,True
chicago_tile_2498,residential,True,True,False,True
chicago_tile_2499,residential,True,True,True,True
chicago_tile_2500,flowerbed,True,True,True,True
chicago_tile_2501,grass,True,True,True,True
chicago_tile_2502,grass,True,True,False,True
chicago_tile_2503,forest,True,True,False,True
chicago_tile_2504,forest,True,True,True,True
chicago_tile_2505,residential,True,True,False,True
chicago_tile_2506,grass,True,True,False,True
chicago_tile_2507,grass,True,True,True,True
chicago_tile_2508,grass,True,True,False,True
chicago_tile_2509,unknown,True,False,False,True
chicago_tile_2510,unknown,False,False,False,True
chicago_tile_2511,railway,False,False,False,True
chicago_tile_2512,railway,True,False,False,True
chicago_tile_2513,grass,True,False,False,True
chicago_tile_2514,industrial,True,True,False,True
chicago_tile_2515,residential,False,False,False,False
chicago_tile_2516,cemetery,False,True,False,False
chicago_tile_2517,industrial,True,True,False,True
chicago_tile_2518,industrial,False,True,False,False
chicago_tile_2519,residential,True,True,False,False
chicago_tile_2520,residential,False,True,False,True
chicago_tile_2521,residential,False,True,True,True
chicago_tile_2522,residential,False,False,False,False
chicago_tile_2523,residential,True,True,False,False
chicago_tile_2524,retail,True,True,False,False
chicago_tile_2525,retail,True,True,False,False
chicago_tile_2526,grass,False,True,False,False
chicago_tile_2527,residential,True,True,False,False
chicago_tile_2528,grass,True,True,False,True
chicago_tile_2529,industrial,False,True,False,False
chicago_tile_2530,industrial,True,True,False,False
chicago_tile_2531,grass,True,True,False,False
chicago_tile_2532,residential,True,True,False,False
chicago_tile_2533,residential,False,True,False,False
chicago_tile_2534,grass,True,True,False,True
chicago_tile_2535,residential,False,True,False,False
chicago_tile_2536,grass,True,True,False,False
chicago_tile_2537,brownfield,True,True,False,False
chicago_tile_2538,brownfield,True,True,False,False
chicago_tile_2539,brownfield,True,True,False,False
chicago_tile_2540,brownfield,True,True,False,False
chicago_tile_2541,brownfield,True,True,False,False
chicago_tile_2542,brownfield,True,True,True,False
chicago_tile_2543,brownfield,True,True,False,False
chicago_tile_2544,grass,True,True,False,False
chicago_tile_2545,grass,True,True,False,False
chicago_tile_2546,residential,False,True,False,False
chicago_tile_2547,retail,True,True,False,True
chicago_tile_2548,residential,True,True,False,False
chicago_tile_2549,brownfield,True,True,False,False
chicago_tile_2550,residential,False,True,False,False
chicago_tile_2551,residential,True,True,True,False
chicago_tile_2552,retail,True,True,False,True
chicago_tile_2553,retail,True,True,False,True
chicago_tile_2554,residential,True,True,False,True
chicago_tile_2555,grass,True,True,True,True
chicago_tile_2556,brownfield,True,True,False,True
chicago_tile_2557,residential,True,True,True,True
chicago_tile_2558,residential,True,True,False,True
chicago_tile_2559,grass,True,True,True,True
chicago_tile_2560,grass,True,True,True,True
chicago_tile_2561,grass,True,True,True,True
chicago_tile_2562,residential,True,True,True,True
chicago_tile_2563,grass,True,True,True,True
chicago_tile_2564,grass,True,True,True,True
chicago_tile_2565,residential,True,True,False,True
chicago_tile_2566,commercial,True,True,False,True
chicago_tile_2567,industrial,True,True,False,True
chicago_tile_2568,retail,True,True,False,True
chicago_tile_2569,retail,True,True,False,False
chicago_tile_2570,retail,True,True,False,False
chicago_tile_2571,grass,True,True,True,True
chicago_tile_2572,grass,True,True,True,True
chicago_tile_2573,residential,True,True,False,False
chicago_tile_2574,residential,False,True,True,False
chicago_tile_2575,retail,True,True,True,True
chicago_tile_2576,residential,True,True,True,True
chicago_tile_2577,retail,True,True,True,True
chicago_tile_2578,residential,True,True,True,True
chicago_tile_2579,grass,True,True,True,True
chicago_tile_2580,grass,True,True,True,True
chicago_tile_2581,grass,True,True,True,True
chicago_tile_2582,forest,True,True,True,True
chicago_tile_2583,grass,True,True,True,True
chicago_tile_2584,forest,True,True,False,True
chicago_tile_2585,forest,True,True,False,True
chicago_tile_2586,unknown,False,False,False,True
chicago_tile_2587,unknown,False,False,False,True
chicago_tile_2588,unknown,False,False,False,True
chicago_tile_2589,unknown,False,False,False,True
chicago_tile_2590,unknown,False,False,False,True
chicago_tile_2591,unknown,False,False,False,True
chicago_tile_2592,grass,False,True,False,True
chicago_tile_2593,grass,False,True,False,True
chicago_tile_2594,grass,True,True,True,True
chicago_tile_2595,residential,True,True,False,True
chicago_tile_2596,residential,False,True,False,False
chicago_tile_2597,residential,False,True,False,True
chicago_tile_2598,residential,False,True,False,False
chicago_tile_2599,brownfield,False,True,False,False
chicago_tile_2600,residential,False,True,False,True
chicago_tile_2601,residential,False,True,False,False
chicago_tile_2602,residential,True,True,True,False
chicago_tile_2603,retail,True,True,False,False
chicago_tile_2604,residential,False,True,False,False
chicago_tile_2605,retail,True,True,True,False
chicago_tile_2606,retail,False,True,True,False
chicago_tile_2607,grass,True,True,True,False
chicago_tile_2608,residential,False,True,False,False
chicago_tile_2609,grass,False,True,False,True
chicago_tile_2610,residential,True,True,False,False
chicago_tile_2611,industrial,False,True,False,False
chicago_tile_2612,grass,True,True,False,False
chicago_tile_2613,residential,True,True,False,False
chicago_tile_2614,grass,True,True,False,False
chicago_tile_2615,residential,True,True,False,True
chicago_tile_2616,grass,True,True,False,True
chicago_tile_2617,residential,True,True,False,False
chicago_tile_2618,residential,True,True,False,False
chicago_tile_2619,brownfield,True,True,False,False
chicago_tile_2620,brownfield,True,True,False,False
chicago_tile_2621,residential,True,True,True,False
chicago_tile_2622,brownfield,False,True,False,True
chicago_tile_2623,brownfield,True,True,True,True
chicago_tile_2624,brownfield,True,True,False,True
chicago_tile_2625,grass,True,True,False,False
chicago_tile_2626,grass,True,True,False,False
chicago_tile_2627,residential,False,True,False,False
chicago_tile_2628,residential,True,True,False,False
chicago_tile_2629,residential,True,True,False,False
chicago_tile_2630,residential,True,True,False,True
chicago_tile_2631,residential,False,True,False,False
chicago_tile_2632,residential,True,True,False,False
chicago_tile_2633,residential,True,True,False,False
chicago_tile_2634,residential,True,True,False,False
chicago_tile_2635,residential,True,True,False,False
chicago_tile_2636,grass,False,True,False,True
chicago_tile_2637,retail,False,True,False,True
chicago_tile_2638,residential,False,True,False,True
chicago_tile_2639,industrial,True,True,False,True
chicago_tile_2640,grass,True,True,True,True
chicago_tile_2641,industrial,True,True,True,True
chicago_tile_2642,grass,True,True,True,True
chicago_tile_2643,commercial,True,True,True,True
chicago_tile_2644,commercial,True,True,True,True
chicago_tile_2645,residential,True,True,False,True
chicago_tile_2646,residential,True,True,True,True
chicago_tile_2647,residential,True,True,False,True
chicago_tile_2648,grass,True,True,False,True
chicago_tile_2649,residential,True,True,False,True
chicago_tile_2650,residential,True,True,False,True
chicago_tile_2651,residential,True,True,False,True
chicago_tile_2652,residential,True,True,True,True
chicago_tile_2653,residential,True,True,True,True
chicago_tile_2654,retail,True,True,True,False
chicago_tile_2655,residential,True,True,True,False
chicago_tile_2656,residential,True,True,True,True
chicago_tile_2657,grass,True,True,False,True
chicago_tile_2658,residential,True,True,True,True
chicago_tile_2659,grass,True,True,True,True
chicago_tile_2660,grass,True,False,False,True
chicago_tile_2661,grass,True,True,True,True
chicago_tile_2662,forest,True,True,False,True
chicago_tile_2663,forest,True,True,False,True
chicago_tile_2664,unknown,False,False,False,True
chicago_tile_2665,unknown,False,False,False,True
chicago_tile_2666,unknown,False,False,False,True
chicago_tile_2667,unknown,False,False,False,True
chicago_tile_2668,unknown,False,False,False,True
chicago_tile_2669,unknown,False,False,False,True
chicago_tile_2670,unknown,False,False,False,True
chicago_tile_2671,unknown,False,False,False,True
chicago_tile_2672,unknown,False,False,False,True
chicago_tile_2673,grass,True,True,False,True
chicago_tile_2674,grass,True,True,False,True
chicago_tile_2675,meadow,True,True,False,False
chicago_tile_2676,forest,True,True,False,True
chicago_tile_2677,residential,True,True,False,False
chicago_tile_2678,residential,True,True,False,False
chicago_tile_2679,residential,True,True,False,False
chicago_tile_2680,residential,True,True,False,False
chicago_tile_2681,brownfield,False,True,False,False
chicago_tile_2682,residential,False,True,False,False
chicago_tile_2683,residential,True,True,False,False
chicago_tile_2684,brownfield,True,True,False,False
chicago_tile_2685,residential,False,True,False,False
chicago_tile_2686,brownfield,True,True,False,False
chicago_tile_2687,grass,True,True,False,False
chicago_tile_2688,grass,True,True,False,False
chicago_tile_2689,residential,True,True,False,False
chicago_tile_2690,grass,True,True,False,True
chicago_tile_2691,residential,True,True,False,False
chicago_tile_2692,residential,True,False,False,False
chicago_tile_2693,grass,True,True,False,False
chicago_tile_2694,grass,True,True,False,False
chicago_tile_2695,industrial,True,True,False,False
chicago_tile_2696,grass,True,True,False,True
chicago_tile_2697,brownfield,True,True,False,True
chicago_tile_2698,brownfield,True,True,False,False
chicago_tile_2699,brownfield,True,True,False,False
chicago_tile_2700,brownfield,True,True,False,False
